source,family,group,model,experiment,env,seal_clock,price_order,number_agents,increment,seed_base,temperature,n_runs,n_bids,n_rows_dropped_nan_bid,mean_dev,sd_dev,se_dev,median_dev,mad,smad_pct,boot_ci_mean_lo,boot_ci_mean_hi,boot_ci_smad_lo,boot_ci_smad_hi,share_under,share_over,share_within_2pct,rne_benchmark,mean_dev_rne,mad_rne,smad_rne_pct,mean_dev_rne_capped,is_baseline,baseline_experiment,baseline_n,baseline_mean_dev,diff_mean_dev,welch_t,welch_p,mw_p,cohens_d,source_path,notes
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,ascending_clock_closed,private,clock,second,3,0.5,1299,0.5,2,150,0,0.28,0.373088,0.0304625,0.5,0.306667,1.2517,0.223333,0.336667,1.03401,1.48299,0.00666667,0.266667,0.726667,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],294,0,0.28,9.19163,3.14314e-16,6.00123e-38,1.2926,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/ascending_clock_closed/run_2026-07-08_12-04-51-109999/results/ascending_clock_apv_closed_results.csv;Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/ascending_clock_closed/run_2026-07-08_22-48-12-316974/results/ascending_clock_apv_closed_results.csv,
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,axis1_contingent_baseline,private,seal,second,3,0.1,1299,0.5,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,True,,,,,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis1_contingent_baseline/run_2026-07-08_12-22-19-391177/results/axis1_contingent_baseline_results.csv;Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis1_contingent_baseline/run_2026-07-08_22-48-12-411132/results/axis1_contingent_baseline_results.csv,
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,axis2_forward_baseline,private,seal,second,3,0.1,1299,0.5,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],294,0,0,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis2_forward_baseline/run_2026-07-08_22-50-02-115813/results/axis2_forward_baseline_results.csv,"run run_2026-07-08_12-26-22-485503: EMPTY (no results CSV, no raw_data)"
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,axis2_forward_onestep,private,seal,second,3,0.1,1299,0.5,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],294,0,0,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis2_forward_onestep/run_2026-07-08_22-55-51-453705/results/axis2_forward_onestep_results.csv,"run run_2026-07-08_12-29-23-114519: EMPTY (no results CSV, no raw_data)"
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,axis2_forward_tree,private,seal,second,3,0.1,1299,0.5,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],294,0,0,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis2_forward_tree/run_2026-07-08_23-16-14-633620/results/axis2_forward_tree_results.csv,"run run_2026-07-08_12-04-50-937025: EMPTY (no results CSV, no raw_data)"
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,axis3_beliefs_baseline,private,seal,second,3,0.1,1299,0.5,2,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,True,,,,,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis3_beliefs_baseline/run_2026-07-08_12-04-50-936782/results/axis3_beliefs_baseline_results.csv;Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis3_beliefs_baseline/run_2026-07-08_23-36-56-673304/results/axis3_beliefs_baseline_results.csv,
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,axis3_beliefs_secondorder,private,seal,second,3,0.1,1299,0.5,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,False,axis3_beliefs_baseline,144,0,0,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis3_beliefs_secondorder/run_2026-07-08_12-29-23-236811/results/axis3_beliefs_secondorder_results.csv;Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/axis3_beliefs_secondorder/run_2026-07-08_23-56-51-472917/results/axis3_beliefs_secondorder_results.csv,
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,intervention_menu,private,seal,second,3,0.1,1299,0.5,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],294,0,0,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/intervention_menu/run_2026-07-08_12-36-33-701190/results/intervention_menu_results.csv;Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/intervention_menu/run_2026-07-08_13-04-30-945840/results/intervention_menu_results.csv;Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/intervention_menu/run_2026-07-09_00-03-22-938889/results/intervention_menu_results.csv,
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,intervention_proxy_breitmoser,private,seal,second,3,0.1,1299,0.5,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],294,0,0,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/intervention_proxy_breitmoser/run_2026-07-08_12-26-22-603294/results/intervention_proxy_breitmoser_results.csv,"run run_2026-07-09_01-08-20-275237: EMPTY (no results CSV, no raw_data)"
es_v12_raw,es_v12,gpt-5-mini,gpt-5-mini,spsb,private,seal,second,3,0.1,1399,0.5,2,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],294,0,0,,,,,Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/spsb/run_2026-07-08_12-12-51-749879/results/spsb_apv_results.csv;Engineering_simplicity/engineer_simplicity-main/experiment_logs/gpt5mini/spsb/run_2026-07-09_01-19-46-331374/results/spsb_apv_results.csv,
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,ascending_clock_apv_claude_sonnet,affiliated,clock,second,3,0.5,1399,0.5,1,69,0,-0.463768,3.77328,0.454249,0.5,2.52174,10.2928,-1.4058,0.362319,7.83792,13.3688,0.391304,0.565217,0.0434783,,,,,,False,spsb_apv,90,-0.683333,0.219565,0.410039,0.682523,0.0634581,0.0685203,robustness_logs/ascending_clock_apv_claude_sonnet/run_2026-01-30_20-58-07-072629/results/ascending_clock_apv_claude_sonnet_results.csv,"run run_2026-01-30_20-05-58-585858: EMPTY (no results CSV, no raw_data)"
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,ascending_clock_apv_closed_claude_sonnet,affiliated,clock,second,3,0.1,1399,0.5,1,3,0,-2,3.4641,2,-4.08562e-14,2,8.16327,-6,0,0,24.4898,0.333333,0,0.666667,,,,,,False,spsb_apv,90,-0.683333,-1.31667,-0.651816,0.579126,0.904405,-0.485996,robustness_logs/ascending_clock_apv_closed_claude_sonnet/run_2026-01-31_00-04-42-878256/results/ascending_clock_apv_closed_claude_sonnet_results.csv,
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,common_value_first_claude_sonnet,common,seal,first,3,0.1,1299,0.5,1,87,0,-1.83448,7.10892,0.762156,-1,5.15402,21.0368,-3.28299,-0.295086,16.7487,25.649,0.563218,0.37931,0.0574713,,,,,,False,,,,,,,,,robustness_logs/common_value_first_claude_sonnet/run_2026-01-29_02-33-01-291814/results/common_value_first_claude_sonnet_results.csv,
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,common_value_second_claude_sonnet,common,seal,second,3,0.1,1299,0.5,1,87,0,-0.148276,6.38111,0.684127,1.5,4.85862,19.8311,-1.43239,1.21382,16.331,23.4952,0.45977,0.54023,0,,,,,,False,,,,,,,,,robustness_logs/common_value_second_claude_sonnet/run_2026-01-29_02-33-04-111369/results/common_value_second_claude_sonnet_results.csv,
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,fpsb_ipv_claude_sonnet,private,seal,first,3,0.1,1299,0.5,1,90,0,-2.67667,2.98581,0.314732,-2.4,2.87667,11.7415,-3.30894,-2.10208,9.57358,14.1366,0.844444,0.0666667,0.0888889,"b*=v*(n-1)/n, n=3",5.87148,6.02259,35.2275,,False,spsb_ipv,90,1.04111,-3.71778,-8.08794,9.21495e-14,4.24094e-15,-1.20568,robustness_logs/fpsb_ipv_claude_sonnet/run_2026-01-29_02-26-08-663354/results/fpsb_ipv_claude_sonnet_results.csv,
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,spsb_apv_claude_sonnet,affiliated,seal,second,3,0.1,1399,0.5,1,90,0,-0.683333,2.68982,0.283532,-1.5,2.39444,9.77324,-1.21781,-0.0877222,8.6576,11.0069,0.677778,0.288889,0.0333333,,,,,,False,spsb_ipv,90,1.04111,-1.72444,-3.92905,0.000123027,1.9367e-05,-0.585708,robustness_logs/spsb_apv_claude_sonnet/run_2026-01-29_02-26-08-658724/results/spsb_apv_claude_sonnet_results.csv,
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,spsb_ipv_claude_sonnet,private,seal,second,3,0.1,1299,0.5,1,90,0,1.04111,3.17829,0.335022,0.05,2.43,9.91837,0.386667,1.72558,8.04977,11.9274,0.244444,0.488889,0.266667,,,,,,True,,,,,,,,,robustness_logs/spsb_ipv_claude_sonnet/run_2026-01-29_02-26-08-663745/results/spsb_ipv_claude_sonnet_results.csv,
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,third_price_ipv_claude_sonnet,private,seal,third,5,0.1,1299,0.5,1,240,0,0.265417,2.82411,0.182295,-0.5,2.20208,8.9881,-0.0875104,0.619208,8.07143,9.94396,0.504167,0.391667,0.104167,"b*=v*(n-1)/(n-2), n=5",-8.00403,8.26014,24.9719,-6.32486,False,spsb_ipv,90,1.04111,-0.775694,-2.03377,0.0438009,0.0143153,-0.265244,robustness_logs/third_price_ipv_claude_sonnet/run_2026-02-08_00-41-04-533737/results/third_price_ipv_claude_sonnet_results.csv,
robustness,robustness,claude_sonnet,claude-3-5-haiku-20241022,third_price_ipv_claude_sonnet_3player,private,seal,third,3,0.1,1299,0.5,1,90,0,0.995556,2.4232,0.255428,1,2.02,8.2449,0.499972,1.49231,6.90692,9.61905,0.233333,0.555556,0.211111,"b*=v*(n-1)/(n-2), n=3",-24.6489,24.76,48.2756,-14.1489,False,spsb_ipv,90,1.04111,-0.0455556,-0.108134,0.91402,0.848768,-0.0161197,robustness_logs/third_price_ipv_claude_sonnet_3player/run_2026-01-29_02-26-08-663190/results/third_price_ipv_claude_sonnet_results.csv,
robustness,robustness,gemini,gemini-2.0-flash,ascending_clock_apv_closed_gemini,affiliated,clock,second,3,0.5,1399,0.5,1,69,0,-2.07971,3.44561,0.414803,-0.5,2.12319,8.66608,-2.93496,-1.32609,5.61964,12.1273,0.550725,0.0289855,0.42029,,,,,,False,spsb_apv,87,-2.00575,-0.073963,-0.152194,0.8793,0.00349841,-0.0255848,robustness_logs/ascending_clock_apv_closed_gemini/run_2026-01-30_20-58-07-072970/results/ascending_clock_apv_closed_gemini_results.csv,"run run_2026-01-30_20-05-58-581261: EMPTY (no results CSV, no raw_data)"
robustness,robustness,gemini,gemini-2.0-flash,ascending_clock_apv_gemini,affiliated,clock,second,3,0.1,1399,0.5,1,3,0,-3,5.19615,3,0,3,12.2449,-9,0,0,36.7347,0.333333,0,0.666667,,,,,,False,spsb_apv,87,-2.00575,-0.994253,-0.330243,0.772208,0.295586,-0.403726,robustness_logs/ascending_clock_apv_gemini/run_2026-01-31_00-44-21-380406/results/ascending_clock_apv_gemini_results.csv,
robustness,robustness,gemini,gemini-2.0-flash,common_value_first_gemini,common,seal,first,3,0.1,1299,0.5,1,90,0,-3.63667,4.90131,0.516643,-1,3.64333,14.8707,-4.67075,-2.65653,10.8794,19.092,0.855556,0,0.144444,,,,,,False,,,,,,,,,robustness_logs/common_value_first_gemini/run_2026-01-29_02-43-58-381523/results/common_value_first_gemini_results.csv,
robustness,robustness,gemini,gemini-2.0-flash,common_value_second_gemini,common,seal,second,3,0.1,1299,0.5,1,90,0,-2.54111,3.39884,0.358269,-0.5,2.56333,10.4626,-3.249,-1.85761,7.68231,13.3243,0.8,0.0222222,0.177778,,,,,,False,,,,,,,,,robustness_logs/common_value_second_gemini/run_2026-01-29_02-44-42-102738/results/common_value_second_gemini_results.csv,
robustness,robustness,gemini,gemini-2.0-flash,fpsb_ipv_gemini,private,seal,first,3,0.1,1299,0.5,1,90,0,-2.22333,2.9164,0.307416,-0.5,2.22333,9.07483,-2.8545,-1.63772,6.68458,11.651,0.588889,0,0.411111,"b*=v*(n-1)/n, n=3",6.32481,6.76259,39.5559,,False,spsb_ipv,87,-0.751724,-1.47161,-4.34979,2.80295e-05,1.93677e-07,-0.646667,robustness_logs/fpsb_ipv_gemini/run_2026-01-29_02-43-21-580682/results/fpsb_ipv_gemini_results.csv,
robustness,robustness,gemini,gemini-2.0-flash,spsb_apv_gemini,affiliated,seal,second,3,0.1,1399,0.5,1,87,0,-2.00575,2.36178,0.253209,-0.5,2.00575,8.18672,-2.52991,-1.5481,6.31879,10.3262,0.701149,0,0.298851,,,,,,False,spsb_ipv,87,-0.751724,-1.25402,-4.32501,2.94565e-05,2.37112e-08,-0.655757,robustness_logs/spsb_apv_gemini/run_2026-01-29_02-33-14-424627/results/spsb_apv_gemini_results.csv,
robustness,robustness,gemini,gemini-2.0-flash,spsb_ipv_gemini,private,seal,second,3,0.1,1299,0.5,1,87,0,-0.751724,1.31758,0.141259,-0.5,0.751724,3.06826,-1.0575,-0.501121,2.04539,4.31633,0.264368,0,0.735632,,,,,,True,,,,,,,,,robustness_logs/spsb_ipv_gemini/run_2026-01-29_02-33-10-151130/results/spsb_ipv_gemini_results.csv,
robustness,robustness,gemini,gemini-2.0-flash,third_price_ipv_gemini,private,seal,third,5,0.1,1299,0.5,1,240,0,-2.38,2.94306,0.189974,-0.5,2.38,9.71429,-2.77969,-2.02542,8.26701,11.3457,0.745833,0,0.254167,"b*=v*(n-1)/(n-2), n=5",-10.5272,10.5272,32.3031,-8.87583,False,spsb_ipv,87,-0.751724,-1.62828,-6.87801,3.3297e-11,1.93104e-11,-0.623089,robustness_logs/third_price_ipv_gemini/run_2026-02-08_00-44-22-114795/results/third_price_ipv_gemini_results.csv,
robustness,robustness,gemini,gemini-2.0-flash,third_price_ipv_gemini_3player,private,seal,third,3,0.1,1299,0.5,1,90,0,-1.83667,2.98285,0.31442,-0.5,1.83667,7.4966,-2.49117,-1.26106,5.14717,10.168,0.533333,0,0.466667,"b*=v*(n-1)/(n-2), n=3",-27.4811,27.4811,53.581,-16.9811,False,spsb_ipv,87,-0.751724,-1.08494,-3.14755,0.0020648,6.98579e-05,-0.467835,robustness_logs/third_price_ipv_gemini_3player/run_2026-01-29_02-43-42-121839/results/third_price_ipv_gemini_results.csv,
robustness,robustness,gemma27b,google/gemma-3-27b-it,common_value_first_gemma27b,common,seal,first,3,0.1,1299,0.5,1,90,0,-2.57,5.39741,0.568937,0.2,3.93889,16.0771,-3.74572,-1.52767,12.5804,20.1728,0.455556,0.466667,0.0777778,,,,,,False,,,,,,,,,robustness_logs/common_value_first_gemma27b/run_2026-07-09_08-04-49-259092/results/common_value_first_claude_sonnet_results.csv,
robustness,robustness,gemma27b,google/gemma-3-27b-it,common_value_second_gemma27b,common,seal,second,3,0.1,1299,0.5,1,90,0,-1.43889,3.89444,0.41051,0.5,2.89,11.7959,-2.25561,-0.684361,9.49649,14.3633,0.388889,0.466667,0.144444,,,,,,False,,,,,,,,,robustness_logs/common_value_second_gemma27b/run_2026-07-09_08-08-08-030016/results/common_value_second_gemini_results.csv,
robustness,robustness,gemma27b,google/gemma-3-27b-it,fpsb_ipv_gemma27b,private,seal,first,3,0.1,1299,0.5,1,90,0,-5.88889,5.25801,0.554242,-5,6.07556,24.7982,-7.04669,-4.80544,20.6933,29.271,0.8,0.133333,0.0666667,"b*=v*(n-1)/n, n=3",2.65926,4.39778,25.7236,,False,spsb_ipv,90,-4.86778,-1.02111,-1.61146,0.109348,0.473748,-0.240223,robustness_logs/fpsb_ipv_gemma27b/run_2026-07-08_23-01-08-954092/results/fpsb_ipv_gemma27b_results.csv,
robustness,robustness,gemma27b,google/gemma-3-27b-it,spsb_apv_gemma27b,affiliated,seal,second,3,0.1,1399,0.5,1,90,0,-4.57333,3.53038,0.372134,-4.7,4.57333,18.6667,-5.3145,-3.84442,15.6915,21.6918,0.722222,0,0.277778,,,,,,False,spsb_ipv,90,-4.86778,0.294444,0.610232,0.542514,0.770468,0.090968,robustness_logs/spsb_apv_gemma27b/run_2026-07-08_22-55-38-857282/results/spsb_apv_gemma27b_results.csv,
robustness,robustness,gemma27b,google/gemma-3-27b-it,spsb_ipv_gemma27b,private,seal,second,3,0.1,1299,0.5,1,90,0,-4.86778,2.91377,0.307139,-4.5,4.87,19.8776,-5.44019,-4.30667,17.605,22.2137,0.9,0.0111111,0.0888889,,,,,,True,,,,,,,,,robustness_logs/spsb_ipv_gemma27b/run_2026-07-08_22-51-42-827712/results/spsb_ipv_gemma27b_results.csv,
robustness,robustness,gemma27b,google/gemma-3-27b-it,third_price_ipv_gemma27b,private,seal,third,5,0.1,1299,0.5,1,150,0,-5.45267,4.7824,0.390481,-4.9,5.71133,23.3116,-6.1923,-4.68327,20.3418,26.1588,0.806667,0.14,0.0533333,"b*=v*(n-1)/(n-2), n=5",-13.8127,13.8167,41.3178,-12.0527,False,spsb_ipv,90,-4.86778,-0.584889,-1.17731,0.240247,0.779731,-0.139841,robustness_logs/third_price_ipv_gemma27b/run_2026-07-09_01-10-58-387670/results/third_price_ipv_gemini_results.csv,
robustness,robustness,gpt4o_15round,gpt-4o,fpsb_ipv_15_rounds,private,seal,first,3,0.1,1299,0.5,1,405,0,-3.36765,2.73792,0.136048,-3,3.38444,13.8141,-3.63138,-3.11234,12.786,14.8814,0.935802,0.0123457,0.0518519,"b*=v*(n-1)/n, n=3",4.727,6.12765,37.85,,False,spsb_ipv_15_round,405,-3.15901,-0.208642,-0.9334,0.350911,7.50774e-05,-0.0655927,robustness_logs/fpsb_ipv_15_rounds/run_2026-01-11_21-38-07-616091/results/fpsb_ipv_results.csv,
robustness,robustness,gpt4o_15round,gpt-4o,spsb_ipv_15_round,private,seal,second,3,0.1,1299,0.5,1,405,0,-3.15901,3.56927,0.177359,-2,3.30469,13.4885,-3.50631,-2.82541,12.1933,14.8866,0.841975,0.0592593,0.0987654,,,,,,True,,,,,,,,,robustness_logs/spsb_ipv_15_round/run_2026-01-11_20-51-34-820810/results/spsb_ipv_results.csv,
robustness,robustness,gpt4o_temp01,NA,ascending_clock_apv_gpt4o_temp01,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,robustness_logs/ascending_clock_apv_gpt4o_temp01,"NO DATA: run run_2026-01-31_00-44-05-526380: EMPTY (no results CSV, no raw_data)"
robustness,robustness,gpt4o_temp01,gpt-4o,all_pay_ipv_gpt4o_temp01,private,seal,allpay,3,0.1,1299,0.1,1,297,0,-1.79428,1.60034,0.092861,-1,1.79428,7.32358,-1.98722,-1.60672,6.55803,8.11111,0.811448,0,0.188552,,,,,,False,spsb_ipv,294,-3.34286,1.54858,6.70962,6.64514e-11,6.25939e-05,0.553894,robustness_logs/all_pay_ipv_gpt4o_temp01/run_2026-01-26_12-23-13-563423/results/all_pay_ipv_gemini_results.csv,
robustness,robustness,gpt4o_temp01,gpt-4o,ascending_clock_apv_closed_gpt4o_temp01,affiliated,clock,second,3,0.1,1399,0.1,1,6,0,-2.71667,4.53273,1.85048,-0.15,2.78333,11.3605,-6.36667,0.0166667,0.408163,26.1224,0.333333,0,0.666667,,,,,,False,spsb_apv,297,-2.66229,-0.0543771,-0.029263,0.977769,0.299442,-0.0184072,robustness_logs/ascending_clock_apv_closed_gpt4o_temp01/run_2026-01-31_02-05-12-891123/raw_data,"run run_2026-01-31_02-05-12-891123: no results CSV, parsed 2 raw JSONs"
robustness,robustness,gpt4o_temp01,gpt-4o,common_value_first_gpt4o_temp01,common,seal,first,3,0.1,1299,0.1,1,90,0,-5.31444,5.88415,0.620244,-4,6.12778,25.0113,-6.56911,-4.10331,20.9295,29.3022,0.877778,0.0777778,0.0444444,,,,,,False,,,,,,,,,robustness_logs/common_value_first_gpt4o_temp01/run_2026-02-02_00-54-12-013143/results/common_value_first_claude_sonnet_results.csv,
robustness,robustness,gpt4o_temp01,gpt-4o,common_value_second_gpt4o_temp01,common,seal,second,3,0.1,1299,0.1,1,300,0,-4.70567,5.29392,0.305644,-4.25,5.519,22.5265,-5.31276,-4.121,20.5495,24.5676,0.716667,0.28,0.00333333,,,,,,False,,,,,,,,,robustness_logs/common_value_second_gpt4o_temp01/run_2026-01-26_12-42-55-812259/results/common_value_second_gemini_results.csv,
robustness,robustness,gpt4o_temp01,gpt-4o,fpsb_ipv_gpt4o_temp01,private,seal,first,3,0.1,1299,0.1,1,300,0,-1.37733,1.20006,0.0692857,-1,1.378,5.62449,-1.51334,-1.24067,5.06799,6.18099,0.75,0,0.25,"b*=v*(n-1)/n, n=3",6.92489,7.01778,42.2645,,False,spsb_ipv,294,-3.34286,1.96552,8.83919,4.54042e-17,4.96623e-09,0.731302,robustness_logs/fpsb_ipv_gpt4o_temp01/run_2026-01-26_12-42-42-253237/results/fpsb_ipv_gpt4o_temp01_results.csv,
robustness,robustness,gpt4o_temp01,gpt-4o,spsb_apv_gpt4o_temp01,affiliated,seal,second,3,0.1,1399,0.1,1,297,0,-2.66229,2.92013,0.169443,-2,3.21785,13.1341,-2.98657,-2.32524,12.1293,14.191,0.868687,0.10101,0.030303,,,,,,False,spsb_ipv,294,-3.34286,0.680568,2.51276,0.0122581,0.450678,0.206949,robustness_logs/spsb_apv_gpt4o_temp01/run_2026-01-26_12-19-12-691097/results/spsb_apv_gpt4o_temp01_results.csv,
robustness,robustness,gpt4o_temp01,gpt-4o,spsb_ipv_gpt4o_temp01,private,seal,second,3,0.1,1299,0.1,1,294,0,-3.34286,3.62295,0.211295,-2.9,3.6932,15.0743,-3.75753,-2.90815,13.5774,16.628,0.721088,0.112245,0.166667,,,,,,True,,,,,,,,,robustness_logs/spsb_ipv_gpt4o_temp01/run_2026-01-26_11-54-15-910823/results/spsb_ipv_gpt4o_temp01_results.csv,
robustness,robustness,gpt4o_temp01,gpt-4o,third_price_ipv_gpt4o_temp01,private,seal,third,5,0.1,1299,0.1,1,250,0,-2.6264,2.52159,0.159479,-2,2.7752,11.3273,-2.95524,-2.322,10.2023,12.5831,0.828,0.06,0.112,"b*=v*(n-1)/(n-2), n=5",-10.8077,10.8077,33.0256,-9.12907,False,spsb_ipv,294,-3.34286,0.716457,2.70642,0.00702371,0.159574,0.226374,robustness_logs/third_price_ipv_gpt4o_temp01/run_2026-02-08_00-41-04-531960/results/third_price_ipv_gemini_results.csv,
robustness,robustness,gpt4o_temp01,gpt-4o,third_price_ipv_gpt4o_temp01_3player,private,seal,third,3,0.1,1299,0.1,1,150,0,-1.36533,1.86296,0.15211,-0.5,1.392,5.68163,-1.66867,-1.08262,4.54959,6.93653,0.533333,0.0133333,0.453333,"b*=v*(n-1)/(n-2), n=3",-27.572,27.572,52.6049,-16.0653,False,spsb_ipv,294,-3.34286,1.97752,7.59559,1.84304e-13,3.37136e-07,0.629421,robustness_logs/third_price_ipv_gpt4o_temp01_3player/run_2026-02-02_00-34-50-558421/results/third_price_ipv_gemini_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,all_pay_ipv_gpt4o_temp10,private,seal,allpay,3,0.1,1299,1.0,1,300,0,-3.17167,3.42426,0.1977,-2,3.18167,12.9864,-3.58235,-2.8003,11.4707,14.6572,0.866667,0.00333333,0.13,,,,,,False,spsb_ipv,297,-2.3798,-0.791869,-2.53707,0.0114433,0.00425386,-0.207875,robustness_logs/all_pay_ipv_gpt4o_temp10/run_2026-01-26_12-42-06-067474/results/all_pay_ipv_gemini_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,ascending_clock_apv_closed_gpt4o_temp10,affiliated,clock,second,3,0.1,1399,1.0,1,12,0,-1.9,2.80454,0.809601,-0.8,1.93333,7.89116,-3.54167,-0.582917,2.58418,14.5238,0.583333,0,0.416667,,,,,,False,spsb_apv,300,-2.00067,0.100667,0.120525,0.905989,0.229214,0.0284985,robustness_logs/ascending_clock_apv_closed_gpt4o_temp10/run_2026-01-30_21-10-08-282430/results/ascending_clock_apv_closed_gemini_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,ascending_clock_apv_gpt4o_temp10,affiliated,clock,second,3,0.5,1399,1.0,1,78,0,-1.76923,3.36685,0.38122,0,1.94872,7.95395,-2.57067,-1.07692,5.18053,11.146,0.423077,0.102564,0.474359,,,,,,False,spsb_apv,300,-2.00067,0.231436,0.534498,0.593943,0.000169476,0.0657802,robustness_logs/ascending_clock_apv_gpt4o_temp10/run_2026-01-30_22-53-11-338221/results/ascending_clock_apv_gpt4o_temp10_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,common_value_first_gpt4o_temp10,common,seal,first,3,0.1,1299,1.0,1,90,0,-5.33667,6.20941,0.654529,-4.15,6.44556,26.3084,-6.65011,-3.99531,22.3212,30.6939,0.855556,0.133333,0.0111111,,,,,,False,,,,,,,,,robustness_logs/common_value_first_gpt4o_temp10/run_2026-02-02_00-54-12-012460/results/common_value_first_claude_sonnet_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,common_value_second_gpt4o_temp10,common,seal,second,3,0.1,1299,1.0,1,297,0,-4.29259,5.23455,0.30374,-4,5.18485,21.1626,-4.87612,-3.71243,19.1973,23.2337,0.79798,0.144781,0.0572391,,,,,,False,,,,,,,,,robustness_logs/common_value_second_gpt4o_temp10/run_2026-01-26_12-17-49-687304/results/common_value_second_gemini_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,fpsb_ipv_gpt4o_temp10,private,seal,first,3,0.1,1299,1.0,1,297,0,-2.52929,2.60901,0.15139,-2,2.55017,10.4089,-2.84379,-2.24711,9.29417,11.6774,0.821549,0.010101,0.16835,"b*=v*(n-1)/n, n=3",5.72323,6.24826,37.8567,,False,spsb_ipv,297,-2.3798,-0.149495,-0.524455,0.600195,0.318544,-0.0430373,robustness_logs/fpsb_ipv_gpt4o_temp10/run_2026-01-26_12-19-11-578637/results/fpsb_ipv_gpt4o_temp10_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,spsb_apv_gpt4o_temp10,affiliated,seal,second,3,0.1,1399,1.0,1,300,0,-2.00067,3.55628,0.205322,-2,3.18733,13.0095,-2.37602,-1.59962,11.8052,14.249,0.773333,0.136667,0.09,,,,,,False,spsb_ipv,297,-2.3798,0.379131,1.19599,0.23219,0.607643,0.0979753,robustness_logs/spsb_apv_gpt4o_temp10/run_2026-01-26_12-47-18-192503/results/spsb_apv_gpt4o_temp10_results.csv,
